ID	adj.P.Val	P.Value	t	B	logFC	GENE_SYMBOL	ENSEMBL_ID
A_33_P3334384	0.992	0.895703	-0.1375927	-6.0675	-7.86e-03	LOC100132774	ENST00000439057
A_23_P65031	0.992	0.895756	0.1375231	-6.0675	1.80e-03	DYNLL1	ENST00000549989
A_24_P207828	0.992	0.895801	0.1374632	-6.0676	1.32e-02	LCE2B	ENST00000417924
A_21_P0013402	0.992	0.89582	0.1374374	-6.0676	2.41e-02	XLOC_l2_013560	ENST00000453459
A_23_P206510	0.992	0.895849	-0.1373994	-6.0676	-1.80e-03	GLG1	
A_23_P113417	0.992	0.895853	-0.137394	-6.0676	-3.38e-03	C17orf70	ENST00000537152
A_24_P303589	0.992	0.895863	0.1373812	-6.0676	2.66e-03	CUL1	ENST00000409469
A_23_P160354	0.992	0.895865	0.1373786	-6.0676	2.53e-03	AKT3	ENST00000366540
A_33_P3321642	0.992	0.895872	0.1373681	-6.0676	8.52e-03	GRHL2	ENST00000395927
A_33_P3346618	0.992	0.895906	-0.1373229	-6.0676	-1.07e-02	LOC441179	
A_32_P209230	0.992	0.896003	0.1371942	-6.0676	1.97e-03	CITED4	ENST00000372638
A_23_P217068	0.992	0.896097	0.1370698	-6.0676	1.68e-03	RPL12	ENST00000536368
A_23_P52017	0.992	0.896207	-0.1369229	-6.0676	-9.32e-03	ASPM	ENST00000367408
A_33_P3283430	0.992	0.896321	0.1367719	-6.0677	1.04e-02	SEL1L2	ENST00000423870
A_24_P382401	0.992	0.89649	-0.136547	-6.0677	-2.35e-03	ZNF791	ENST00000393303
A_23_P72157	0.992	0.896557	-0.1364585	-6.0677	-7.79e-03	MFSD7	ENST00000404286
A_33_P3212665	0.992	0.896632	0.1363588	-6.0677	4.59e-03	HTATSF1P2	
A_23_P412392	0.992	0.896662	0.1363187	-6.0677	2.15e-03	SEC22B	ENST00000453618
A_33_P3314468	0.992	0.896709	0.1362564	-6.0677	3.78e-03	IMMT	ENST00000409715
A_23_P12874	0.992	0.896756	0.1361934	-6.0677	2.00e-03	GTPBP4	ENST00000538293
A_23_P502142	0.992	0.896764	0.1361831	-6.0677	2.86e-03	FYN	ENST00000544792
A_23_P121499	0.992	0.896909	-0.1359904	-6.0678	-2.24e-03	WFS1	ENST00000503569
A_23_P358597	0.992	0.897068	-0.1357787	-6.0678	-3.40e-03	POPDC3	ENST00000474760
A_21_P0012019	0.992	0.897069	-0.135778	-6.0678	-1.16e-02	LOC100506563	ENST00000458252
A_24_P177585	0.992	0.89707	-0.1357767	-6.0678	-7.32e-03	GEN1	ENST00000536097
A_21_P0011309	0.992	0.89707	-0.1357765	-6.0678	-2.91e-03	XLOC_l2_004605	
A_33_P3349334	0.992	0.897078	0.1357666	-6.0678	1.87e-03	SOCS4	ENST00000339298
A_33_P3236310	0.992	0.897089	-0.1357517	-6.0678	-2.41e-03	NOBOX	ENST00000467773
A_23_P344853	0.992	0.897101	0.1357359	-6.0678	4.41e-03	WDR43	ENST00000407426
A_23_P24311	0.992	0.897166	-0.1356494	-6.0678	-7.73e-03	ALDH3B2	ENST00000349015
A_23_P46482	0.992	0.897208	0.1355927	-6.0678	2.61e-02	IL20	ENST00000367096
A_32_P154473	0.992	0.897238	0.1355537	-6.0678	2.00e-03	KIF5C	ENST00000435030
A_23_P373724	0.992	0.897252	-0.1355345	-6.0678	-4.08e-03	PPFIBP1	
A_32_P56624	0.992	0.897265	0.135517	-6.0679	1.43e-02	FAM92B	ENST00000393246
A_23_P112798	0.992	0.897425	-0.1353051	-6.0679	-2.03e-03	CRIP2	ENST00000548309
A_33_P3271341	0.992	0.897509	0.1351931	-6.0679	1.86e-02		ENST00000335616
A_24_P352445	0.992	0.897562	0.1351224	-6.0679	3.10e-03	MRPL42	
A_33_P3224045	0.992	0.897581	-0.1350981	-6.0679	-1.73e-03	DAPK3	ENST00000301264
A_33_P3266489	0.992	0.897581	0.1350979	-6.0679	1.15e-02	OR13H1	ENST00000338616
A_32_P377880	0.992	0.897581	-0.1350977	-6.0679	-6.17e-03	GDNF	
A_23_P257307	0.992	0.897672	0.1349773	-6.0679	2.48e-02	SERPINA7	ENST00000487487
A_24_P165656	0.992	0.897742	-0.1348831	-6.0679	-2.92e-03	PRKD3	ENST00000234179
A_33_P3306085	0.992	0.89779	0.1348199	-6.068	9.17e-03	RAD51AP2	ENST00000399080
A_23_P168019	0.992	0.8978	0.134806	-6.068	8.40e-03	ZKSCAN3	ENST00000377255
A_23_P413585	0.992	0.897818	-0.1347827	-6.068	-8.69e-03	FOXD2	ENST00000334793
A_33_P3351092	0.992	0.897854	-0.134735	-6.068	-3.99e-03	KRTAP20-2	ENST00000330798
A_23_P374082	0.992	0.897916	-0.134653	-6.068	-4.14e-03	ADAM19	ENST00000257527
A_32_P466514	0.992	0.897954	-0.1346019	-6.068	-2.86e-03	IRF2BPL	ENST00000238647
A_23_P60324	0.992	0.898009	-0.1345288	-6.068	-2.01e-03	UBAC1	ENST00000489050
A_33_P3259153	0.992	0.898119	0.1343822	-6.068	1.59e-02	PLAC2	
A_33_P3237580	0.992	0.898301	-0.1341415	-6.0681	-9.59e-03	FLJ45513	ENST00000376609
A_21_P0000084	0.992	0.898318	0.1341186	-6.0681	2.09e-02	SLC25A21	
A_23_P258088	0.992	0.898318	-0.1341182	-6.0681	-3.03e-03	PACSIN1	ENST00000538621
A_23_P137935	0.992	0.89832	-0.134116	-6.0681	-1.06e-02	MNDA	ENST00000368141
A_24_P166661	0.992	0.898336	-0.1340946	-6.0681	-1.94e-03	TMEM60	ENST00000257663
A_21_P0010744	0.992	0.898364	-0.1340572	-6.0681	-1.60e-03	RPS18	ENST00000445817
A_23_P17021	0.992	0.89837	0.1340497	-6.0681	2.57e-03	SCRN3	ENST00000548868
A_23_P342053	0.992	0.898425	-0.1339767	-6.0681	-2.32e-03	RBBP6	ENST00000452655
A_24_P22800	0.992	0.898481	0.1339022	-6.0681	1.02e-02	PSG11	ENST00000320078
A_33_P3332860	0.992	0.898484	0.1338973	-6.0681	2.16e-03	STX16	
A_23_P140290	0.992	0.898567	-0.1337871	-6.0681	-1.79e-03	RTN1	ENST00000557422
A_33_P3256695	0.992	0.898619	-0.1337181	-6.0681	-1.83e-03	PRPF40A	ENST00000410080
A_24_P56689	0.992	0.898627	-0.1337084	-6.0681	-2.97e-03	ZNF205	ENST00000219091
A_33_P3413048	0.992	0.898633	0.1337004	-6.0681	2.29e-03	PLXNA3	ENST00000369682
A_21_P0000790	0.992	0.898666	0.1336566	-6.0681	7.74e-03	LOC100506801	
A_23_P256773	0.992	0.898783	0.1335011	-6.0682	1.64e-03	TSSC1	ENST00000478754
A_23_P128323	0.992	0.898833	-0.1334337	-6.0682	-2.78e-02	SCNN1A	ENST00000338748
A_23_P149121	0.992	0.898871	-0.133384	-6.0682	-5.38e-03	DIRAS3	ENST00000395201
A_23_P89589	0.992	0.898909	0.1333329	-6.0682	2.06e-03	PER1	ENST00000317276
A_23_P401024	0.992	0.898917	-0.1333233	-6.0682	-2.39e-02	LINC00304	ENST00000321214
A_23_P98085	0.992	0.898939	0.1332939	-6.0682	2.45e-03	PTEN	ENST00000532280
A_33_P3674851	0.992	0.898956	0.1332712	-6.0682	1.79e-03	VPS36	ENST00000378060
A_23_P211212	0.992	0.899024	-0.1331806	-6.0682	-2.24e-03	COL18A1	ENST00000359759
A_32_P934840	0.992	0.899089	0.1330937	-6.0682	1.59e-02	C8orf34	ENST00000539993
A_23_P219060	0.992	0.899093	0.1330894	-6.0682	1.12e-02	GPSM3	ENST00000375040
A_24_P287974	0.992	0.899095	0.1330862	-6.0682	3.94e-03	CUEDC1	ENST00000360238
A_33_P3380867	0.992	0.899205	0.1329406	-6.0682	4.20e-03	STAT5B	ENST00000293328
A_33_P3300817	0.992	0.899287	-0.1328316	-6.0683	-1.55e-03	RPS5	ENST00000196551
A_23_P256572	0.992	0.899383	-0.1327038	-6.0683	-5.76e-03	RHAG	ENST00000229810
A_33_P3382766	0.992	0.899387	0.1326985	-6.0683	1.36e-02	FAM27A	
A_24_P245379	0.992	0.899388	0.1326977	-6.0683	1.55e-02	SERPINB2	ENST00000457692
A_24_P104407	0.992	0.899479	-0.1325758	-6.0683	-2.91e-03	SYNM	ENST00000336292
A_33_P3340385	0.992	0.899491	-0.1325602	-6.0683	-2.73e-02	ZNF43	
A_23_P216622	0.992	0.899529	-0.1325097	-6.0683	-8.03e-03	FKTN	ENST00000357998
A_24_P339429	0.992	0.899549	0.1324828	-6.0683	2.26e-03	KCNJ12	
A_23_P51376	0.992	0.899694	-0.1322903	-6.0683	-1.63e-03	NKAIN1	ENST00000263693
A_23_P201996	0.992	0.89983	-0.1321095	-6.0684	-1.50e-03	WAC	ENST00000338396
A_24_P781757	0.992	0.89989	0.1320307	-6.0684	2.31e-03	LOC148413	
A_33_P3364190	0.992	0.899992	0.1318947	-6.0684	1.02e-02	OR2AK2	ENST00000366480
A_33_P3418838	0.992	0.90001	0.1318712	-6.0684	2.03e-03	TPD52	ENST00000523564
A_23_P102202	0.992	0.900053	0.1318134	-6.0684	3.98e-03	MSH6	ENST00000543270
A_33_P3403576	0.992	0.900086	0.1317702	-6.0684	1.32e-02	FCGR2A	ENST00000271450
A_24_P396231	0.992	0.900168	-0.1316618	-6.0684	-2.39e-03	LAMP2	
A_33_P3214550	0.992	0.90017	0.1316591	-6.0684	1.04e-02	CXCR2	ENST00000318507
A_21_P0009334	0.992	0.900205	-0.1316126	-6.0684	-7.42e-03	XLOC_012526	
A_24_P911676	0.992	0.900252	-0.1315496	-6.0684	-2.72e-03	SOX4	ENST00000244745
A_21_P0009645	0.992	0.900274	0.1315212	-6.0685	8.42e-03	XLOC_012977	
A_33_P3362770	0.992	0.900298	0.1314882	-6.0685	3.70e-03	RRN3	ENST00000327307
A_23_P202750	0.992	0.900344	0.1314275	-6.0685	3.34e-03	C11orf54	ENST00000524485
A_23_P203173	0.992	0.900375	0.1313869	-6.0685	4.76e-03	IL10RA	ENST00000227752
A_23_P91076	0.992	0.900397	0.1313566	-6.0685	6.82e-03	TMEM87B	ENST00000283206
A_24_P18621	0.992	0.900475	0.1312531	-6.0685	4.81e-03	AEBP2	ENST00000435841
A_33_P3328292	0.992	0.900493	0.1312295	-6.0685	2.52e-03	PLAGL2	ENST00000246229
A_33_P3252196	0.992	0.900567	0.1311314	-6.0685	2.11e-03	EZH2	
A_21_P0000250	0.993	0.900668	-0.130997	-6.0685	-2.26e-03	SNORD36A	ENST00000463740
A_33_P3520693	0.993	0.900744	-0.1308962	-6.0685	-2.77e-03	LOC646903	
A_33_P3249524	0.993	0.9008	0.1308216	-6.0686	3.35e-03	SPDYE2	ENST00000432940
A_24_P285480	0.993	0.90092	0.1306632	-6.0686	1.84e-03	MRPL33	ENST00000476552
A_33_P3408837	0.993	0.900924	0.130658	-6.0686	2.06e-02		ENST00000424774
A_21_P0011780	0.993	0.901012	0.1305401	-6.0686	6.01e-03	XLOC_l2_007034	ENST00000433232
A_23_P120557	0.993	0.901031	0.1305149	-6.0686	3.04e-03	TASP1	ENST00000337743
A_33_P3270485	0.993	0.901099	0.1304247	-6.0686	2.42e-03	CBX6	ENST00000216083
A_33_P3282836	0.993	0.90113	-0.1303834	-6.0686	-1.77e-03	RPS28	ENST00000449223
A_19_P00805212	0.993	0.901158	-0.1303461	-6.0686	-4.38e-03	C6orf147	ENST00000484801
A_23_P209904	0.993	0.901302	0.1301559	-6.0687	1.72e-03	GPC1	ENST00000264039
A_23_P139547	0.993	0.901315	0.1301388	-6.0687	1.50e-03	TUBA1A	ENST00000301071
A_21_P0006028	0.993	0.901315	0.1301377	-6.0687	1.05e-02	XLOC_007458	ENST00000436942
A_23_P399797	0.993	0.901334	0.1301135	-6.0687	1.29e-02	SMAD5-AS1	
A_23_P158257	0.993	0.901349	-0.1300936	-6.0687	-6.34e-03	DUX3	
A_23_P384499	0.993	0.901442	0.1299697	-6.0687	2.01e-03	RPTOR	ENST00000306801
A_23_P422193	0.993	0.90152	0.1298662	-6.0687	2.64e-03	SUV39H1	ENST00000448548
A_24_P860797	0.993	0.901664	-0.1296749	-6.0687	-2.36e-03	PAIP2B	ENST00000244221
A_24_P212152	0.993	0.901676	-0.1296584	-6.0687	-1.56e-03	MZT2B	ENST00000281871
A_21_P0000225	0.993	0.901747	0.1295646	-6.0687	3.30e-03	SNORD83B	ENST00000467105
A_33_P3220822	0.993	0.901833	-0.1294509	-6.0688	-2.25e-02	TEX21P	
A_23_P91590	0.993	0.901855	-0.1294215	-6.0688	-2.73e-03	RANBP1	ENST00000486575
A_24_P291401	0.993	0.901874	0.1293963	-6.0688	3.95e-03	TMEM150A	ENST00000422458
A_24_P363087	0.993	0.901879	-0.1293891	-6.0688	-1.74e-03	C5orf45	ENST00000292586
A_33_P3236030	0.993	0.901958	0.129285	-6.0688	4.05e-03	ARHGAP24	ENST00000509709
A_23_P90722	0.993	0.901978	-0.1292584	-6.0688	-2.40e-03	PTPRN	ENST00000497977
A_24_P945113	0.993	0.902084	0.1291176	-6.0688	7.17e-03	ACVRL1	ENST00000550683
A_24_P940006	0.993	0.902162	-0.1290138	-6.0688	-1.92e-03	EFNB3	ENST00000226091
A_33_P3210379	0.993	0.902193	-0.1289734	-6.0688	-2.38e-03	SCGB3A1	ENST00000512120
A_21_P0000507	0.993	0.902321	-0.1288029	-6.0689	-4.79e-03	SNAR-B2	
A_33_P3343750	0.993	0.902381	0.128723	-6.0689	2.69e-03	ZNF567	ENST00000392163
A_21_P0001016	0.993	0.902415	-0.1286787	-6.0689	-5.21e-03	XLOC_000391	ENST00000456469
A_24_P414952	0.993	0.902454	-0.1286262	-6.0689	-4.72e-03	TMEM168	ENST00000312814
A_33_P3257297	0.993	0.902495	-0.1285722	-6.0689	-1.06e-02	CCDC147	ENST00000369704
A_23_P219013	0.993	0.902602	-0.1284305	-6.0689	-2.43e-03	ABCC10	ENST00000244533
A_23_P83159	0.993	0.902603	0.1284283	-6.0689	2.01e-03	KLHL9	
A_23_P48056	0.993	0.902608	0.1284224	-6.0689	3.69e-03	CKAP4	ENST00000378026
A_23_P90062	0.993	0.902692	0.1283098	-6.0689	2.06e-03	DNAJB1	ENST00000254322
A_23_P340158	0.993	0.902734	0.1282543	-6.0689	1.84e-03	ISCU	ENST00000545932
A_21_P0000235	0.993	0.902756	0.1282257	-6.0689	5.06e-03	SNORA6	ENST00000490490
A_23_P171143	0.993	0.902792	-0.1281774	-6.0689	-1.86e-03	TSPAN6	ENST00000373020
A_33_P3396591	0.993	0.902914	-0.1280159	-6.069	-3.50e-03	FAM113A	ENST00000380531
A_33_P3373446	0.993	0.902948	-0.1279702	-6.069	-4.78e-03	LOC100507505	ENST00000453638
A_24_P276463	0.993	0.903006	0.1278942	-6.069	8.41e-03	LINC00204B	
A_23_P15705	0.993	0.90302	0.1278754	-6.069	1.74e-03	PSMB6	ENST00000270586
A_21_P0002036	0.993	0.903061	-0.127821	-6.069	-7.08e-03	XLOC_002035	ENST00000428036
A_23_P105592	0.993	0.903095	-0.1277758	-6.069	-1.74e-03	MVK	ENST00000447878
A_33_P3292402	0.993	0.903141	0.1277146	-6.069	5.21e-03	LRRIQ3	ENST00000468759
A_21_P0009425	0.993	0.903196	0.1276422	-6.069	1.93e-02	XLOC_012843	
A_21_P0000457	0.993	0.9032	0.1276366	-6.069	1.50e-02	SNORD115-27	
A_24_P330773	0.993	0.903211	0.1276213	-6.069	9.74e-03	CALCOCO2	ENST00000258947
A_23_P20101	0.993	0.903277	-0.1275341	-6.069	-1.50e-02	TAS2R4	ENST00000247881
A_23_P500886	0.993	0.903319	-0.1274786	-6.069	-6.29e-03	CLDN15	ENST00000433422
A_21_P0011576	0.993	0.903332	-0.1274606	-6.069	-5.08e-03	UPF3A	ENST00000480362
A_21_P0000300	0.993	0.903419	0.1273459	-6.0691	4.62e-03	SNORA48	
A_24_P263937	0.993	0.903423	-0.1273399	-6.0691	-2.15e-03	CCDC23	ENST00000372521
A_23_P72568	0.993	0.903446	0.1273103	-6.0691	1.83e-03	SNX4	ENST00000251775
A_19_P00315627	0.993	0.903584	-0.1271262	-6.0691	-3.09e-03	XLOC_l2_015098	
A_23_P157352	0.993	0.903584	0.1271261	-6.0691	1.62e-03	MRPS33	ENST00000544013
A_33_P3363012	0.993	0.903591	-0.1271174	-6.0691	-2.05e-03	PRPF19	ENST00000227524
A_32_P16258	0.993	0.903605	0.1270993	-6.0691	2.95e-03	EXOC6B	ENST00000272427
A_33_P3250845	0.993	0.903625	-0.1270724	-6.0691	-2.06e-03	NIPA2	
A_24_P236522	0.993	0.903685	-0.1269924	-6.0691	-1.89e-03	CD2BP2	ENST00000305596
A_23_P53267	0.993	0.903699	-0.1269738	-6.0691	-2.06e-03	RSRC2	
A_23_P28090	0.993	0.903738	-0.1269225	-6.0691	-2.14e-03	STX10	ENST00000242770
A_33_P3289995	0.993	0.903753	-0.1269025	-6.0691	-3.13e-03	USP45	ENST00000369232
A_33_P3323323	0.993	0.903787	0.1268575	-6.0691	3.68e-03	ZNF497	ENST00000311044
A_23_P167789	0.993	0.90379	-0.1268527	-6.0691	-2.12e-03	FAM53C	ENST00000239906
A_33_P3306823	0.993	0.903793	0.1268488	-6.0691	9.85e-03	ZNF846	ENST00000397902
A_23_P111303	0.993	0.903984	-0.1265955	-6.0692	-2.37e-03	SCAF8	ENST00000417268
A_24_P713668	0.993	0.904057	0.1264986	-6.0692	2.18e-03	BZW1	ENST00000409600
A_23_P82478	0.993	0.904088	-0.1264583	-6.0692	-2.35e-03	PUS7	ENST00000544995
A_24_P313822	0.993	0.904135	0.1263954	-6.0692	4.31e-03	PAK4	
A_33_P3325006	0.993	0.90415	0.1263756	-6.0692	1.70e-03	TSSC4	ENST00000451491
A_33_P3248967	0.993	0.904176	-0.1263413	-6.0692	-3.07e-03	MPP5	ENST00000261681
A_21_P0007435	0.993	0.904246	0.1262487	-6.0692	5.09e-03	XLOC_009120	ENST00000524565
A_32_P225816	0.993	0.904317	-0.1261538	-6.0692	-8.63e-03	PRDM16	ENST00000378398
A_21_P0001274	0.993	0.904375	0.126077	-6.0692	1.61e-02	XLOC_000105	
A_23_P46907	0.993	0.904495	0.1259185	-6.0693	3.84e-03	MICU1	ENST00000476605
A_23_P309850	0.993	0.9045	-0.1259106	-6.0693	-1.58e-03	RPUSD2	ENST00000417769
A_33_P3269359	0.993	0.904514	0.1258933	-6.0693	1.61e-03	SPPL3	ENST00000353487
A_23_P102965	0.993	0.904534	0.1258659	-6.0693	3.49e-03	BCL2L13	ENST00000498133
A_23_P395555	0.993	0.90462	-0.1257522	-6.0693	-2.03e-03	ZNF226	ENST00000454662
A_23_P20384	0.993	0.904628	0.1257415	-6.0693	1.86e-03	LSM1	ENST00000520286
A_33_P3219055	0.993	0.904637	0.1257294	-6.0693	2.53e-03	C15orf61	ENST00000342683
A_24_P346855	0.993	0.904639	0.1257264	-6.0693	4.24e-03	MKI67	ENST00000537609
A_23_P153197	0.993	0.904792	-0.1255237	-6.0693	-4.53e-03	TGIF1	
A_23_P300484	0.993	0.904963	0.1252971	-6.0694	2.26e-03	OBSL1	ENST00000373873
A_24_P346886	0.993	0.904973	0.1252837	-6.0694	1.48e-03	NDUFB8	ENST00000370322
A_23_P344451	0.993	0.905106	-0.1251078	-6.0694	-2.25e-03	HDGFRP3	ENST00000299633
A_23_P137103	0.993	0.905173	0.1250181	-6.0694	1.57e-03	EIF4A1	ENST00000293831
A_23_P9465	0.993	0.905224	-0.1249504	-6.0694	-2.51e-03	FPGS	ENST00000393706
A_23_P218997	0.993	0.90529	-0.1248632	-6.0694	-1.73e-03	PDCD6	ENST00000511482
A_23_P160336	0.993	0.905361	-0.1247694	-6.0694	-3.43e-03	LEFTY1	ENST00000272134
A_32_P407245	0.993	0.905391	-0.1247294	-6.0694	-2.81e-03	DNAJC22	ENST00000549441
A_33_P3253538	0.993	0.905541	0.1245309	-6.0695	1.37e-02	LRRC14B	ENST00000328278
A_23_P314584	0.993	0.905712	0.1243037	-6.0695	2.79e-03	MAPKAPK3	ENST00000357955
A_23_P2083	0.993	0.905732	0.1242766	-6.0695	7.90e-03	ASCL3	ENST00000531618
A_33_P3213374	0.993	0.905765	-0.1242325	-6.0695	-2.04e-03	CITED2	ENST00000392312
A_32_P209208	0.993	0.905808	0.1241759	-6.0695	1.90e-03	CAPS2	ENST00000378703
A_33_P3317553	0.993	0.905938	-0.1240043	-6.0695	-2.63e-03	LOC100288615	
A_32_P133767	0.993	0.905974	0.1239565	-6.0695	9.86e-03	C12orf42	ENST00000551134
A_33_P3236642	0.993	0.906067	0.1238323	-6.0696	1.68e-03	MIA3	ENST00000344507
A_33_P3341906	0.993	0.906126	-0.1237549	-6.0696	-4.31e-03	C10orf128	ENST00000374148
A_33_P3372688	0.993	0.906133	-0.1237455	-6.0696	-2.02e-02	BHLHA9	ENST00000391429
A_24_P67308	0.993	0.906138	0.1237378	-6.0696	1.43e-03	RPL19P12	
A_24_P160070	0.993	0.906189	0.1236703	-6.0696	1.68e-02	HUNK	ENST00000270112
A_24_P333421	0.993	0.906224	0.1236248	-6.0696	1.76e-03	ZNF862	ENST00000223210
A_24_P418408	0.993	0.906225	0.1236229	-6.0696	7.34e-03	FAM89A	ENST00000494111
A_33_P3308626	0.993	0.906454	-0.1233186	-6.0696	-2.56e-03	MON1B	ENST00000320859
A_33_P3238058	0.993	0.906484	0.1232789	-6.0696	7.56e-03	LOC84931	
A_21_P0014679	0.993	0.906503	0.1232537	-6.0696	1.01e-02	FRY-AS1	
A_21_P0013162	0.993	0.906529	0.1232192	-6.0696	1.58e-03	LOC729178	
A_33_P3224800	0.993	0.906566	-0.1231712	-6.0696	-1.45e-02		
A_24_P129588	0.993	0.906639	0.1230742	-6.0697	1.20e-02	O3FAR1	ENST00000371483
A_21_P0013047	0.993	0.906687	0.1230105	-6.0697	1.87e-03	LOC100289495	
A_33_P3342285	0.993	0.9069	0.1227278	-6.0697	2.31e-03	RAP1A	ENST00000356415
A_24_P314571	0.993	0.907013	0.1225775	-6.0697	6.97e-03	SPC24	
A_21_P0010461	0.993	0.907073	0.1224988	-6.0697	8.01e-03	XLOC_014159	
A_23_P374902	0.993	0.907096	0.1224682	-6.0697	9.88e-03	CLDND2	ENST00000291715
A_23_P131646	0.993	0.9071	0.1224622	-6.0697	1.95e-03	RPIA	ENST00000283646
A_33_P3775281	0.993	0.907141	0.1224084	-6.0698	6.39e-03	LOC644050	
A_23_P69988	0.993	0.907161	-0.1223822	-6.0698	-1.65e-03	RARS	ENST00000520013
A_33_P3355708	0.993	0.907187	0.1223476	-6.0698	1.50e-02	C14orf180	ENST00000410013
A_33_P3380751	0.993	0.907193	-0.1223399	-6.0698	-2.97e-03	ST8SIA1	ENST00000261197
A_23_P14636	0.993	0.907194	0.1223381	-6.0698	2.05e-03	MFAP1	ENST00000267812
A_23_P206228	0.993	0.907346	-0.1221369	-6.0698	-1.75e-03	VPS13C	ENST00000261517
A_24_P216361	0.993	0.907445	0.1220045	-6.0698	4.99e-03	PRAME	
A_33_P3268181	0.993	0.907478	-0.1219607	-6.0698	-1.07e-02	LIMS2	
A_32_P80850	0.993	0.907576	0.121831	-6.0698	1.23e-02	COL14A1	ENST00000309791
A_24_P68819	0.993	0.907582	0.121823	-6.0698	1.69e-03	PPP1R21	
A_33_P3285585	0.993	0.907621	-0.121772	-6.0698	-8.82e-03		ENST00000414816
A_21_P0007324	0.993	0.907633	-0.1217564	-6.0698	-4.58e-03	XLOC_009385	ENST00000529781
A_23_P28886	0.993	0.907657	0.1217241	-6.0698	2.34e-03	PCNA	ENST00000379160
A_33_P3236921	0.993	0.907722	-0.1216377	-6.0699	-1.91e-03	PARP1	ENST00000491816
A_23_P145841	0.993	0.907727	-0.1216312	-6.0699	-8.11e-03	SOSTDC1	ENST00000307068
A_24_P364838	0.993	0.907735	-0.1216199	-6.0699	-2.33e-03	SLC9A3R2	
A_23_P42353	0.993	0.907838	0.1214844	-6.0699	1.04e-02	ETV7	
A_23_P113793	0.993	0.907894	0.1214092	-6.0699	1.33e-02	ZBED2	ENST00000317012
A_23_P99762	0.993	0.907921	0.1213736	-6.0699	1.51e-03	RBM25	ENST00000527449
A_21_P0000017	0.993	0.907982	0.1212926	-6.0699	1.78e-03	RPS20	
A_23_P12572	0.993	0.908052	-0.1212001	-6.0699	-1.47e-02	CASP7	
A_23_P145694	0.993	0.908153	-0.1210659	-6.0699	-1.47e-03	ASNS	
A_23_P121095	0.993	0.908177	0.1210346	-6.0699	1.61e-03	TOP2B	ENST00000540199
A_33_P3394465	0.993	0.908183	-0.1210262	-6.0699	-1.46e-02	PROP1	ENST00000308304
A_21_P0010137	0.993	0.90819	0.1210174	-6.0699	6.65e-03	LINC00163	ENST00000434081
A_33_P3303697	0.993	0.908264	0.1209191	-6.07	1.09e-02	CR2	ENST00000458541
A_23_P401691	0.993	0.908265	0.1209182	-6.07	1.84e-03	DPYSL5	ENST00000484882
A_33_P3282973	0.993	0.90831	-0.1208578	-6.07	-3.50e-03	BAALC	ENST00000297574
A_23_P250035	0.993	0.908316	0.1208497	-6.07	1.59e-03	SDHA	ENST00000505555
A_23_P99891	0.993	0.908459	0.1206603	-6.07	1.67e-03	MESDC1	ENST00000267984
A_23_P117163	0.993	0.908496	-0.120611	-6.07	-2.31e-03	RCBTB1	ENST00000378302
A_23_P387031	0.993	0.908625	-0.1204409	-6.07	-1.20e-02	COL23A1	ENST00000390654
A_21_P0000589	0.993	0.908704	-0.1203358	-6.07	-1.12e-02	LOC100129083	ENST00000532688
A_33_P3338382	0.993	0.908715	0.1203215	-6.07	5.01e-03	OR1K1	ENST00000277309
A_24_P787947	0.993	0.908758	-0.1202637	-6.07	-4.55e-03	YPEL2	ENST00000312655
A_23_P118095	0.993	0.908863	-0.1201252	-6.0701	-7.23e-03	RPL3L	ENST00000268661
A_33_P3326447	0.993	0.908878	-0.1201052	-6.0701	-3.24e-03	LOC100508384	
A_33_P3301174	0.993	0.908889	0.1200906	-6.0701	1.90e-03	TMED2	ENST00000262225
A_21_P0014434	0.993	0.908896	0.1200808	-6.0701	3.88e-03	LOC100506901	
A_32_P305020	0.993	0.908985	-0.1199633	-6.0701	-1.49e-03	GNG4	ENST00000391854
A_23_P157147	0.993	0.908994	-0.1199513	-6.0701	-1.44e-03	ZDHHC4	
A_23_P155969	0.993	0.908994	0.1199512	-6.0701	1.34e-02	PLK4	ENST00000510192
A_33_P3254013	0.993	0.909065	0.119857	-6.0701	2.01e-03	GAK	ENST00000515868
A_23_P167841	0.993	0.909072	0.1198484	-6.0701	8.36e-03	KCNQ5	
A_23_P201567	0.993	0.909109	-0.1197988	-6.0701	-1.99e-03	PRPF38B	ENST00000370021
A_24_P915371	0.993	0.909129	-0.1197721	-6.0701	-7.93e-03	MYEOV2	ENST00000491765
A_23_P145895	0.993	0.909146	-0.11975	-6.0701	-1.62e-03	TP53TG1	
A_23_P130735	0.993	0.909163	-0.1197271	-6.0701	-2.98e-03	SLC6A16	ENST00000454748
A_24_P101114	0.993	0.909231	0.1196373	-6.0701	7.17e-03	CNOT1	ENST00000441024
A_33_P3234124	0.993	0.909298	0.1195479	-6.0701	1.06e-02	FAM132B	ENST00000481917
A_21_P0000597	0.993	0.909421	0.1193853	-6.0702	2.85e-03	CTSL1P8	
A_23_P108662	0.993	0.909604	0.1191432	-6.0702	1.71e-03	MOGS	ENST00000462189
A_23_P67103	0.993	0.909614	0.1191298	-6.0702	2.30e-02	ZIM3	ENST00000269834
A_23_P315589	0.993	0.909645	-0.1190887	-6.0702	-1.74e-03	KIAA0930	ENST00000488038
A_33_P3341676	0.993	0.90966	-0.1190687	-6.0702	-1.84e-03	MEF2A	
